10.5699/modelangrevi.106.1.0306,10.5699/modelangrevi.106.1.0306	,Review	,Jamie Miller	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 306-307	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0237,10.5699/modelangrevi.106.1.0237	,Review	,Nicholas Seager	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 237-239	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0525,10.5699/modelangrevi.106.2.0525	,Review	,Richard Danson Brown	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 525-526	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0542,10.5699/modelangrevi.106.2.0542	,Review	,David Glover	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 542-544	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0516,10.5699/modelangrevi.106.2.0516	,Review	,Jeremy Tambling	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 516-519	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1150,10.5699/modelangrevi.106.4.1150	,Review	,Alison Williams	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1150-1151	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0876,10.5699/modelangrevi.106.3.0876	,Review	,Timothy Unwin	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 876-877	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1169,10.5699/modelangrevi.106.4.1169	,Review	,Oliver Davis	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1169-1170	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0261,10.5699/modelangrevi.107.1.0261	,Review	,John Paul Newman	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 261-263	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1125,10.5699/modelangrevi.106.4.1125	,Review	,Elizabeth R. Miller	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1125-1126	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0207,10.5699/modelangrevi.106.1.0207	,Review	,Helen Abbott	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 207-209	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0912,10.5699/modelangrevi.106.3.0912	,Review	,Theodore Ziolkowski	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 912-914	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0561,10.5699/modelangrevi.106.2.0561	,Review	,Mairéad Hanrahan	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 561-562	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0850,10.5699/modelangrevi.106.3.0850	,Review	,Andrew Breeze	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 850-853	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0617,10.5699/modelangrevi.106.2.0617	,Review	,Rose Whyman	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 617-619	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0231,10.5699/modelangrevi.106.1.0231	,Review	,John Roe	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,p. 231	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0263,10.5699/modelangrevi.106.1.0263	,Review	,Susan McCready	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 263-264	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0554,10.5699/modelangrevi.106.2.0554	,Review	,Thomas Wynn	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 554-555	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1206,10.5699/modelangrevi.106.4.1206	,Review	,Muireann Maguire	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1206-1208	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0284,10.5699/modelangrevi.106.1.0284	,Review	,Andrea Reiter	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 284-285	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0236,10.5699/modelangrevi.106.1.0236	,Review	,Bonnie Latimer	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 236-237	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0309,10.5699/modelangrevi.106.1.0309	,Review	,J. A. Dunn	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 309-310	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0547,10.5699/modelangrevi.106.2.0547	,Review	,Richard Danson Brown	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 547-548	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0555,10.5699/modelangrevi.106.2.0555	,Review	,Derek Connon	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 555-556	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0931,10.5699/modelangrevi.106.3.0931	,Review	,Roger Cockrell	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 931-932	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1190,10.5699/modelangrevi.106.4.1190	,Review	,Ernest Schonfield	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1190-1191	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0603,10.5699/modelangrevi.106.2.0603	,Review	,Anne Fuchs	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 603-605	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0311,10.5699/modelangrevi.107.1.0311	,Review	,Andrew Barker	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 311-312	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0298,10.5699/modelangrevi.106.1.0298	,Review	,David Barnett	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 298-299	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0858,10.5699/modelangrevi.106.3.0858	,Review	,Robin Sowerby	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 858-859	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0531,10.5699/modelangrevi.106.2.0531	,Review	,Judith Woolf	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 531-533	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1149,10.5699/modelangrevi.106.4.1149	,Review	,David Medalie	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1149-1150	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0262,10.5699/modelangrevi.106.1.0262	,Review	,Rodney Sampson	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,p. 262	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0233a,10.5699/modelangrevi.106.1.0233a	,Review	,Roger Pooley	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 233-234	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1199,10.5699/modelangrevi.106.4.1199	,Review	,Michael Eskin	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1199-1200	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0541,10.5699/modelangrevi.106.2.0541	,Review	,William Baker	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 541-542	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0904,10.5699/modelangrevi.106.3.0904	,Review	,Birgit Röder	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 904-905	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0877,10.5699/modelangrevi.106.3.0877	,Review	,Mamadou Abdoulaye Ly	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 877-879	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0844,10.5699/modelangrevi.106.3.0844	,Review	,Mark Robson	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 844-846	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0903,10.5699/modelangrevi.106.3.0903	,Review	,Ritchie Robertson	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 903-904	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0566,10.5699/modelangrevi.106.2.0566	,Review	,Luciano Parisi	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 566-568	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0576,10.5699/modelangrevi.106.2.0576	,Review	,H. B. Nisbet	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 576-578	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0602,10.5699/modelangrevi.106.2.0602	,Review	,David Barnett	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 602-603	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0558,10.5699/modelangrevi.106.2.0558	,Review	,Andrew J. Counter	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 558-559	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0206,10.5699/modelangrevi.106.1.0206	,Review	,Beth Palmer	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 206-207	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0871,10.5699/modelangrevi.106.3.0871	,Review	,William Baker	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 871-873	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1156,10.5699/modelangrevi.106.4.1156	,Review	,Emma Herdman	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1156-1157	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0233,10.5699/modelangrevi.106.1.0233	,Review	,Philip Major	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,p. 233	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0553,10.5699/modelangrevi.106.2.0553	,Review	,Ursula Haskins Gonthier	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 553-554	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0545,10.5699/modelangrevi.106.2.0545	,Review	,Denis Flannery	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 545-547	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0911,10.5699/modelangrevi.106.3.0911	,Review	,Sabine Müller	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 911-912	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1179,10.5699/modelangrevi.106.4.1179	,Review	,Sarah Bowskill	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1179-1181	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0318,10.5699/modelangrevi.107.1.0318	,Review	,Richard Dove	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 318-319	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0530,10.5699/modelangrevi.106.2.0530	,Review	,Trev Broughton	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 530-531	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0600,10.5699/modelangrevi.106.2.0600	,Review	,Katharina Hall	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 600-601	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0537,10.5699/modelangrevi.106.2.0537	,Review	,Mark W. Turner	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 537-539	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0524,10.5699/modelangrevi.106.2.0524	,Review	,Helen Barker	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 524-525	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0862,10.5699/modelangrevi.106.3.0862	,Review	,Massimo Bacigalupo	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 862-863	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0581,10.5699/modelangrevi.106.2.0581	,Review	,Joachim Whaley	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 581-582	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0212,10.5699/modelangrevi.106.1.0212	,Review	,Richard Sheppard	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 212-214	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0607,10.5699/modelangrevi.106.2.0607	,Review	,Roger Paulin	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 607-609	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0549,10.5699/modelangrevi.106.2.0549	,Review	,Judith Weiss	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 549-550	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0331,10.5699/modelangrevi.107.1.0331	,Review	,Roger Cockrell	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 331-333	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0316,10.5699/modelangrevi.107.1.0316	,Review	,Peter Zusi	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 316-318	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0285,10.5699/modelangrevi.107.1.0285	,Review	,Rosalind Brown-Grant	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 285-286	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1162,10.5699/modelangrevi.106.4.1162	,Review	,Kathrin Yacavone	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1162-1163	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0906,10.5699/modelangrevi.106.3.0906	,Review	,Lara Elder	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 906-907	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0295,10.5699/modelangrevi.106.1.0295	,Review	,Daria Santini	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 295-296	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1176,10.5699/modelangrevi.106.4.1176	,Review	,Elena Lombardi	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1176-1178	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0564,10.5699/modelangrevi.106.2.0564	,Review	,Jane E. Everson	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 564-566	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0562,10.5699/modelangrevi.106.2.0562	,Review	,Peter Dunwoodie	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 562-563	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1167,10.5699/modelangrevi.106.4.1167	,Review	,Colin Wright	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1167-1168	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0512,10.5699/modelangrevi.106.2.0512	,Review	,Joseph Acquisto	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 512-513	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0884,10.5699/modelangrevi.106.3.0884	,Review	,Diana Holmes	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 884-885	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0295,10.5699/modelangrevi.107.1.0295	,Review	,R. J. Oakley	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 295-296	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0873,10.5699/modelangrevi.106.3.0873	,Review	,Romira Worvill	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 873-874	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0224,10.5699/modelangrevi.106.1.0224	,Review	,Gillian Austen	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 224-226	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0289,10.5699/modelangrevi.107.1.0289	,Review	,Marion Schmid	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 289-290	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1165,10.5699/modelangrevi.106.4.1165	,Review	,Andrew Rothwell	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,p. 1165	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0300,10.5699/modelangrevi.107.1.0300	,Review	,John L. Flood	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 300-302	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0869,10.5699/modelangrevi.106.3.0869	,Review	,David Punter	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 869-870	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0326,10.5699/modelangrevi.107.1.0326	,Review	,Nicholas Saul	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 326-327	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0260,10.5699/modelangrevi.107.1.0260	,Review	,Felizitas Ringham	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 260-261	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0522,10.5699/modelangrevi.106.2.0522	,Review	,Andrew Breeze	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 522-523	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0254,10.5699/modelangrevi.106.1.0254	,Review	,Paul Crosthwaite	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 254-256	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1145,10.5699/modelangrevi.106.4.1145	,Review	,Ella Dzelzainis	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1145-1146	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0874,10.5699/modelangrevi.106.3.0874	,Review	,Malcolm Cook	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 874-875	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0536,10.5699/modelangrevi.106.2.0536	,Review	,Leonee Ormond	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 536-537	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0269,10.5699/modelangrevi.106.1.0269	,Review	,Rhian Davies	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 269-270	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0315,10.5699/modelangrevi.107.1.0315	,Review	,Caitríona Ní Dhúill	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 315-316	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0210,10.5699/modelangrevi.106.1.0210	,Review	,W. J. Dodd	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 210-212	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0246,10.5699/modelangrevi.106.1.0246	,Review	,Leonee Ormond	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 246-247	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.107.1.0273,10.5699/modelangrevi.107.1.0273	,Review	,Monika Smialkowska	,The Modern Language Review	,107	,1	,2012-01-01T00:00:00Z	,pp. 273-274	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1131,10.5699/modelangrevi.106.4.1131	,Review	,Robin Howells	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1131-1132	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0299,10.5699/modelangrevi.106.1.0299	,Review	,J. H. Reid	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 299-300	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0835,10.5699/modelangrevi.106.3.0835	,Review	,Richard Danson Brown	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 835-836	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.4.1200,10.5699/modelangrevi.106.4.1200	,Review	,Dagmar C. G. Lorenz	,The Modern Language Review	,106	,4	,2011-10-01T00:00:00Z	,pp. 1200-1202	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0875,10.5699/modelangrevi.106.3.0875	,Review	,Roger Little	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 875-876	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0584,10.5699/modelangrevi.106.2.0584	,Review	,Todd Kontje	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 584-586	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0559,10.5699/modelangrevi.106.2.0559	,Review	,Alison S. Fell	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 559-560	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.3.0891,10.5699/modelangrevi.106.3.0891	,Review	,Jonathan Bradbury	,The Modern Language Review	,106	,3	,2011-07-01T00:00:00Z	,pp. 891-892	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.1.0244,10.5699/modelangrevi.106.1.0244	,Review	,Marcus Waithe	,The Modern Language Review	,106	,1	,2011-01-01T00:00:00Z	,pp. 244-245	,Modern Humanities Research Association	,fla	,	,
10.5699/modelangrevi.106.2.0605,10.5699/modelangrevi.106.2.0605	,Review	,Stacy Hartman	,The Modern Language Review	,106	,2	,2011-04-01T00:00:00Z	,pp. 605-606	,Modern Humanities Research Association	,fla	,	,
